,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalized,hospitalizedcurrently,hospitalizeddischarged
11641,,Mayotte,France,271.0,4.0,117.0,150.0,20210119,289939,,,1066.0,
11642,,Montserrat,United Kingdom,11.0,0.0,2.0,9.0,20210119,289939,,,1066.0,
11643,,New Brunswick,Canada,118.0,0.0,0.0,118.0,20210119,289939,,,1066.0,
11644,,New Caledonia,France,18.0,0.0,15.0,3.0,20210119,289939,,,1066.0,
11645,,New South Wales,Australia,2926.0,26.0,1379.0,1521.0,20210119,289939,,,1066.0,
11646,,Newfoundland and Labrador,Canada,257.0,3.0,0.0,254.0,20210119,289939,,,1066.0,
11647,,Northern Territory,Australia,28.0,0.0,9.0,19.0,20210119,289939,,,1066.0,
11648,,Northwest Territories,Canada,5.0,0.0,0.0,5.0,20210119,289939,,,1066.0,
11649,,Nova Scotia,Canada,675.0,9.0,0.0,666.0,20210119,289939,,,1066.0,
11650,,Ontario,Canada,11561.0,591.0,0.0,10970.0,20210119,289939,,,1066.0,
11651,,Prince Edward Island,Canada,26.0,0.0,0.0,26.0,20210119,289939,,,1066.0,
11652,,Quebec,Canada,17950.0,820.0,0.0,17130.0,20210119,289939,,,1066.0,
11653,,Queensland,Australia,1015.0,6.0,738.0,271.0,20210119,289939,,,1066.0,
11654,,,Canada,0.0,0.0,11847.0,-11847.0,20210119,289939,,,1066.0,
11655,,,US,0.0,0.0,70337.0,-70337.0,20210119,289939,,,1066.0,
11656,,Reunion,France,408.0,0.0,237.0,171.0,20210119,289939,,,1066.0,
11657,,Saint Barthelemy,France,6.0,0.0,5.0,1.0,20210119,289939,,,1066.0,
11658,,Saint Pierre and Miquelon,France,1.0,0.0,0.0,1.0,20210119,289939,,,1066.0,
11659,,Saskatchewan,Canada,315.0,4.0,0.0,311.0,20210119,289939,,,1066.0,
11660,,Shanghai,China,635.0,7.0,521.0,107.0,20210119,289939,,,1066.0,
11661,,Sichuan,China,561.0,3.0,554.0,4.0,20210119,289939,,,1066.0,
11662,,Sint Maarten,Netherlands,67.0,10.0,12.0,45.0,20210119,289939,,,1066.0,
11663,,South Australia,Australia,435.0,4.0,331.0,100.0,20210119,289939,,,1066.0,
11664,,St Martin,France,37.0,2.0,19.0,16.0,20210119,289939,,,1066.0,
11665,,Tasmania,Australia,180.0,7.0,67.0,106.0,20210119,289939,,,1066.0,
11666,,Tianjin,China,189.0,3.0,174.0,12.0,20210119,289939,,,1066.0,
11667,,Turks and Caicos Islands,United Kingdom,11.0,1.0,0.0,10.0,20210119,289939,,,1066.0,
11668,,Victoria,Australia,1319.0,14.0,1172.0,133.0,20210119,289939,,,1066.0,
11669,,Western Australia,Australia,541.0,7.0,340.0,194.0,20210119,289939,,,1066.0,
11670,,Yukon,Canada,9.0,0.0,0.0,9.0,20210119,289939,,,1066.0,
11671,,Yun,China,184.0,2.0,178.0,4.0,20210119,289939,,,1066.0,
11672,,Zhejiang,China,1268.0,1.0,1247.0,20.0,20210119,289939,,,1066.0,
11673,,,Afghanistan,996.0,33.0,131.0,832.0,20210119,289939,,,1066.0,
11674,,,Albania,562.0,26.0,314.0,222.0,20210119,289939,,,1066.0,
11675,,,Algeria,2629.0,375.0,1047.0,1207.0,20210119,289939,,,1066.0,
11676,,,Andorra,713.0,36.0,235.0,442.0,20210119,289939,,,1066.0,
11677,,,Angola,24.0,2.0,6.0,16.0,20210119,289939,,,1066.0,
11678,,,Antigua and Barbuda,23.0,3.0,3.0,17.0,20210119,289939,,,1066.0,
11679,,,Argentina,2839.0,132.0,709.0,1998.0,20210119,289939,,,1066.0,
11680,,,Armenia,1291.0,20.0,545.0,726.0,20210119,289939,,,1066.0,
11681,,,Austria,14749.0,452.0,10501.0,3796.0,20210119,289939,,,1066.0,
11682,,,Azerbaijan,1398.0,19.0,712.0,667.0,20210119,289939,,,1066.0,
11683,,,Bahamas,55.0,9.0,10.0,36.0,20210119,289939,,,1066.0,
11684,,,Bahrain,1881.0,7.0,759.0,1115.0,20210119,289939,,,1066.0,
11685,,,Bangladesh,2456.0,91.0,75.0,2290.0,20210119,289939,,,1066.0,
11686,,,Barbados,75.0,5.0,17.0,53.0,20210119,289939,,,1066.0,
11687,,,Belarus,4779.0,47.0,494.0,4238.0,20210119,289939,,,1066.0,
11688,,,Belgium,38496.0,5683.0,8757.0,24056.0,20210119,289939,,,1066.0,
11689,,,Belize,18.0,2.0,2.0,14.0,20210119,289939,,,1066.0,
11690,,,Benin,35.0,1.0,18.0,16.0,20210119,289939,,,1066.0,
11691,,,Bhutan,5.0,0.0,2.0,3.0,20210119,289939,,,1066.0,
11692,,,Bolivia,520.0,32.0,31.0,457.0,20210119,289939,,,1066.0,
11693,,,Bosnia and Herzegovina,1285.0,48.0,347.0,890.0,20210119,289939,,,1066.0,
11694,,,Botswana,20.0,1.0,0.0,19.0,20210119,289939,,,1066.0,
11695,,,Brazil,38654.0,2462.0,22130.0,14062.0,20210119,289939,,,1066.0,
11696,,,Brunei,138.0,1.0,115.0,22.0,20210119,289939,,,1066.0,
11697,,,Bulgaria,894.0,42.0,161.0,691.0,20210119,289939,,,1066.0,
11698,,,Burkina Faso,576.0,36.0,338.0,202.0,20210119,289939,,,1066.0,
11699,,,Burma,111.0,5.0,7.0,99.0,20210119,289939,,,1066.0,
11700,,,Burundi,5.0,1.0,0.0,4.0,20210119,289939,,,1066.0,
11701,,,Cabo Verde,61.0,1.0,1.0,59.0,20210119,289939,,,1066.0,
11702,,,Cambodia,122.0,0.0,105.0,17.0,20210119,289939,,,1066.0,
11703,,,Cameroon,1017.0,42.0,305.0,670.0,20210119,289939,,,1066.0,
11704,,,Central African Republic,12.0,0.0,4.0,8.0,20210119,289939,,,1066.0,
11705,,,Chad,33.0,0.0,8.0,25.0,20210119,289939,,,1066.0,
11706,,,Chile,10088.0,133.0,4338.0,5617.0,20210119,289939,,,1066.0,
11707,,,Colombia,3792.0,179.0,711.0,2902.0,20210119,289939,,,1066.0,
11708,,,Congo (Brazzaville),143.0,6.0,11.0,126.0,20210119,289939,,,1066.0,
11709,,,Congo (Kinshasa),327.0,25.0,26.0,276.0,20210119,289939,,,1066.0,
11710,,,Costa Rica,660.0,5.0,112.0,543.0,20210119,289939,,,1066.0,
11711,,,Cote d'Ivoire,847.0,9.0,260.0,578.0,20210119,289939,,,1066.0,
11712,,,Croatia,1871.0,47.0,709.0,1115.0,20210119,289939,,,1066.0,
11713,,,Cuba,1035.0,34.0,255.0,746.0,20210119,289939,,,1066.0,
11714,,,Cyprus,767.0,12.0,81.0,674.0,20210119,289939,,,1066.0,
11715,,,Czechia,6746.0,186.0,1298.0,5262.0,20210119,289939,,,1066.0,
11716,,,Denmark,7384.0,355.0,4141.0,2888.0,20210119,289939,,,1066.0,
11717,,,Diamond Princess,712.0,13.0,644.0,55.0,20210119,289939,,,1066.0,
11718,,,Djibouti,846.0,2.0,102.0,742.0,20210119,289939,,,1066.0,
11719,,,Dominica,16.0,0.0,8.0,8.0,20210119,289939,,,1066.0,
11720,,,Dominican Republic,4680.0,226.0,363.0,4091.0,20210119,289939,,,1066.0,
11721,,,Ecuador,9468.0,474.0,1061.0,7933.0,20210119,289939,,,1066.0,
11722,,,Egypt,3144.0,239.0,732.0,2173.0,20210119,289939,,,1066.0,
11723,,,El Salvador,201.0,7.0,44.0,150.0,20210119,289939,,,1066.0,
11724,,,Equatorial Guinea,79.0,0.0,4.0,75.0,20210119,289939,,,1066.0,
11725,,,Eritrea,39.0,0.0,3.0,36.0,20210119,289939,,,1066.0,
11726,,,Estonia,1528.0,40.0,164.0,1324.0,20210119,289939,,,1066.0,
11727,,,Eswatini,22.0,1.0,8.0,13.0,20210119,289939,,,1066.0,
11728,,,Ethiopia,108.0,3.0,16.0,89.0,20210119,289939,,,1066.0,
11729,,,Fiji,17.0,0.0,0.0,17.0,20210119,289939,,,1066.0,
11730,,,Finland,3783.0,94.0,1700.0,1989.0,20210119,289939,,,1066.0,
11731,,,Gabon,109.0,1.0,7.0,101.0,20210119,289939,,,1066.0,
11732,,,Gambia,10.0,1.0,2.0,7.0,20210119,289939,,,1066.0,
11733,,,Georgia,394.0,4.0,93.0,297.0,20210119,289939,,,1066.0,
11734,,,Germany,145184.0,4586.0,88000.0,52598.0,20210119,289939,,,1066.0,
11735,,,Ghana,1042.0,9.0,99.0,934.0,20210119,289939,,,1066.0,
11736,,,Greece,2235.0,113.0,269.0,1853.0,20210119,289939,,,1066.0,
11737,,,Grenada,14.0,0.0,6.0,8.0,20210119,289939,,,1066.0,
11738,,,Guatemala,257.0,7.0,21.0,229.0,20210119,289939,,,1066.0,
11739,,,Guinea,579.0,5.0,87.0,487.0,20210119,289939,,,1066.0,
11740,,,Guinea-Bissau,50.0,0.0,3.0,47.0,20210119,289939,,,1066.0,
11741,,,Guyana,65.0,7.0,9.0,49.0,20210119,289939,,,1066.0,
11742,,,Haiti,47.0,3.0,0.0,44.0,20210119,289939,,,1066.0,
11743,,,Vatican City,8.0,0.0,2.0,6.0,20210119,289939,,,1066.0,
11744,,,Honduras,472.0,46.0,15.0,411.0,20210119,289939,,,1066.0,
11745,,,Hungary,1916.0,189.0,250.0,1477.0,20210119,289939,,,1066.0,
11746,,,Iceland,1771.0,9.0,1291.0,471.0,20210119,289939,,,1066.0,
11747,,,India,17615.0,559.0,2854.0,14202.0,20210119,289939,,,1066.0,
11748,,,Indonesia,6575.0,582.0,686.0,5307.0,20210119,289939,,,1066.0,
11749,,,Iran,82211.0,5118.0,57023.0,20070.0,20210119,289939,,,1066.0,
11750,,,Iraq,1539.0,82.0,1009.0,448.0,20210119,289939,,,1066.0,
11751,,,Ireland,15251.0,610.0,77.0,14564.0,20210119,289939,,,1066.0,
11752,,,Israel,13491.0,172.0,3754.0,9565.0,20210119,289939,,,1066.0,
11753,,,Italy,178972.0,23660.0,47055.0,108257.0,20210119,289939,,,1066.0,
11754,,,Jamaica,173.0,5.0,27.0,141.0,20210119,289939,,,1066.0,
11755,,,Japan,10797.0,236.0,1159.0,9402.0,20210119,289939,,,1066.0,
11756,,,Jordan,417.0,7.0,276.0,134.0,20210119,289939,,,1066.0,
11757,,,Kazakhstan,1676.0,17.0,400.0,1259.0,20210119,289939,,,1066.0,
11758,,,Kenya,270.0,14.0,67.0,189.0,20210119,289939,,,1066.0,
11759,,,South Korea,10661.0,234.0,8042.0,2385.0,20210119,289939,,,1066.0,
11760,,,Kosovo,510.0,12.0,93.0,405.0,20210119,289939,,,1066.0,
11761,,,Kuwait,1915.0,7.0,305.0,1603.0,20210119,289939,,,1066.0,
11762,,,Kyrgyzstan,554.0,5.0,133.0,416.0,20210119,289939,,,1066.0,
11763,,,Laos,19.0,0.0,2.0,17.0,20210119,289939,,,1066.0,
11764,,,Latvia,727.0,5.0,88.0,634.0,20210119,289939,,,1066.0,
11765,,,Lebanon,673.0,21.0,102.0,550.0,20210119,289939,,,1066.0,
11766,,,Liberia,91.0,8.0,7.0,76.0,20210119,289939,,,1066.0,
11767,,,Libya,51.0,1.0,11.0,39.0,20210119,289939,,,1066.0,
11768,,,Liechtenstein,81.0,1.0,55.0,25.0,20210119,289939,,,1066.0,
11769,,,Lithuania,1298.0,35.0,242.0,1021.0,20210119,289939,,,1066.0,
11770,,,Luxembourg,3550.0,73.0,627.0,2850.0,20210119,289939,,,1066.0,
11771,,,MS Zaandam,9.0,2.0,0.0,7.0,20210119,289939,,,1066.0,
11772,,,Madagascar,121.0,0.0,39.0,82.0,20210119,289939,,,1066.0,
11773,,,Malawi,17.0,2.0,3.0,12.0,20210119,289939,,,1066.0,
11774,,,Malaysia,5389.0,89.0,3197.0,2103.0,20210119,289939,,,1066.0,
11775,,,Maldives,52.0,0.0,16.0,36.0,20210119,289939,,,1066.0,
11776,,,Mali,224.0,14.0,42.0,168.0,20210119,289939,,,1066.0,
11777,,,Malta,427.0,3.0,118.0,306.0,20210119,289939,,,1066.0,
11778,,,Mauritania,7.0,1.0,6.0,0.0,20210119,289939,,,1066.0,
11779,,,Mauritius,328.0,9.0,208.0,111.0,20210119,289939,,,1066.0,
11780,,,Mexico,7497.0,650.0,2627.0,4220.0,20210119,289939,,,1066.0,
11781,,,Moldova,2472.0,67.0,457.0,1948.0,20210119,289939,,,1066.0,
11782,,,Monaco,94.0,3.0,22.0,69.0,20210119,289939,,,1066.0,
11783,,,Mongolia,32.0,0.0,7.0,25.0,20210119,289939,,,1066.0,
11784,,,Montenegro,308.0,5.0,55.0,248.0,20210119,289939,,,1066.0,
11785,,,Morocco,2855.0,141.0,327.0,2387.0,20210119,289939,,,1066.0,
11786,,,Mozambique,39.0,0.0,8.0,31.0,20210119,289939,,,1066.0,
11787,,,Namibia,16.0,0.0,6.0,10.0,20210119,289939,,,1066.0,
11788,,,Nepal,31.0,0.0,4.0,27.0,20210119,289939,,,1066.0,
11789,,,Netherlands,32655.0,3684.0,250.0,28721.0,20210119,289939,,,1066.0,
11790,,,New Zealand,1431.0,12.0,912.0,507.0,20210119,289939,,,1066.0,
11791,,,Nicaragua,10.0,2.0,6.0,2.0,20210119,289939,,,1066.0,
11792,,,Niger,648.0,20.0,117.0,511.0,20210119,289939,,,1066.0,
11793,,,Nigeria,627.0,21.0,170.0,436.0,20210119,289939,,,1066.0,
11794,,,North Macedonia,1207.0,51.0,179.0,977.0,20210119,289939,,,1066.0,
11795,,,Norway,7078.0,165.0,32.0,6881.0,20210119,289939,,,1066.0,
11796,,,Oman,1266.0,7.0,233.0,1026.0,20210119,289939,,,1066.0,
11797,,,Pakistan,8348.0,168.0,1868.0,6312.0,20210119,289939,,,1066.0,
11798,,,Panama,4273.0,120.0,140.0,4013.0,20210119,289939,,,1066.0,
11799,,,Papua New Guinea,7.0,0.0,0.0,7.0,20210119,289939,,,1066.0,
11800,,,Paraguay,206.0,8.0,41.0,157.0,20210119,289939,,,1066.0,
11801,,,Peru,15628.0,400.0,6811.0,8417.0,20210119,289939,,,1066.0,
11802,,,Philippines,6259.0,409.0,572.0,5278.0,20210119,289939,,,1066.0,
11803,,,Poland,9287.0,360.0,1040.0,7887.0,20210119,289939,,,1066.0,
11804,,,Portugal,20206.0,714.0,610.0,18882.0,20210119,289939,,,1066.0,
11805,,,Qatar,5448.0,8.0,518.0,4922.0,20210119,289939,,,1066.0,
11806,,,Romania,8746.0,451.0,1892.0,6403.0,20210119,289939,,,1066.0,
11807,,,Russia,42853.0,361.0,3291.0,39201.0,20210119,289939,,,1066.0,
11808,,,Rwanda,147.0,0.0,76.0,71.0,20210119,289939,,,1066.0,
11809,,,Saint Kitts and Nevis,14.0,0.0,0.0,14.0,20210119,289939,,,1066.0,
11810,,,Saint Lucia,15.0,0.0,11.0,4.0,20210119,289939,,,1066.0,
11811,,,Saint Vincent and the Grenadines,12.0,0.0,1.0,11.0,20210119,289939,,,1066.0,
11812,,,San Marino,461.0,39.0,60.0,362.0,20210119,289939,,,1066.0,
11813,,,Sao Tome and Principe,4.0,0.0,0.0,4.0,20210119,289939,,,1066.0,
11814,,,Saudi Arabia,9362.0,97.0,1398.0,7867.0,20210119,289939,,,1066.0,
11815,,,Senegal,367.0,3.0,220.0,144.0,20210119,289939,,,1066.0,
11816,,,Serbia,6318.0,122.0,753.0,5443.0,20210119,289939,,,1066.0,
11817,,,Seychelles,11.0,0.0,5.0,6.0,20210119,289939,,,1066.0,
11818,,,Sierra Leone,35.0,0.0,6.0,29.0,20210119,289939,,,1066.0,
11819,,,Singapore,6588.0,11.0,768.0,5809.0,20210119,289939,,,1066.0,
11820,,,Slovakia,1161.0,12.0,229.0,920.0,20210119,289939,,,1066.0,
11821,,,Slovenia,1330.0,74.0,192.0,1064.0,20210119,289939,,,1066.0,
11822,,,Somalia,164.0,7.0,3.0,154.0,20210119,289939,,,1066.0,
11823,,,South Africa,3158.0,54.0,903.0,2201.0,20210119,289939,,,1066.0,
11824,,,South Sudan,4.0,0.0,0.0,4.0,20210119,289939,,,1066.0,
11825,,,Spain,198674.0,20453.0,77357.0,100864.0,20210119,289939,,,1066.0,
11826,,,Sri Lanka,271.0,7.0,96.0,168.0,20210119,289939,,,1066.0,
11827,,,Sudan,66.0,10.0,6.0,50.0,20210119,289939,,,1066.0,
11828,,,Suriname,10.0,1.0,6.0,3.0,20210119,289939,,,1066.0,
11829,,,Sweden,14385.0,1540.0,550.0,12295.0,20210119,289939,,,1066.0,
11830,,,Switzerland,27740.0,1393.0,17800.0,8547.0,20210119,289939,,,1066.0,
11831,,,Syria,39.0,3.0,5.0,31.0,20210119,289939,,,1066.0,
11832,,,Taiwan*,420.0,6.0,189.0,225.0,20210119,289939,,,1066.0,
11833,,,Tanzania,170.0,7.0,11.0,152.0,20210119,289939,,,1066.0,
11834,,,Thailand,2765.0,47.0,1928.0,790.0,20210119,289939,,,1066.0,
11835,,,Timor-Leste,19.0,0.0,1.0,18.0,20210119,289939,,,1066.0,
11836,,,Togo,84.0,5.0,52.0,27.0,20210119,289939,,,1066.0,
11837,,,Trinidad and Tobago,114.0,8.0,21.0,85.0,20210119,289939,,,1066.0,
11838,,,Tunisia,879.0,38.0,43.0,798.0,20210119,289939,,,1066.0,
11839,,,Turkey,86306.0,2017.0,11976.0,72313.0,20210119,289939,,,1066.0,
11840,,,Uganda,55.0,0.0,28.0,27.0,20210119,289939,,,1066.0,
11841,,,Ukraine,5449.0,141.0,347.0,4961.0,20210119,289939,,,1066.0,
11842,,,United Arab Emirates,6781.0,41.0,1286.0,5454.0,20210119,289939,,,1066.0,
11843,,,United Kingdom,120067.0,16060.0,0.0,104007.0,20210119,289939,,,1066.0,
11844,,,Uruguay,517.0,10.0,298.0,209.0,20210119,289939,,,1066.0,
11845,,,Uzbekistan,1565.0,5.0,225.0,1335.0,20210119,289939,,,1066.0,
11846,,,Venezuela,256.0,9.0,117.0,130.0,20210119,289939,,,1066.0,
11847,,,Vietnam,268.0,0.0,202.0,66.0,20210119,289939,,,1066.0,
11848,,,West Bank and Gaza,437.0,3.0,71.0,363.0,20210119,289939,,,1066.0,
11849,,,Western Sahara,6.0,0.0,0.0,6.0,20210119,289939,,,1066.0,
11850,,,Yemen,1.0,0.0,0.0,1.0,20210119,289939,,,1066.0,
11851,,,Zambia,61.0,3.0,33.0,25.0,20210119,289939,,,1066.0,
11852,,,Zimbabwe,25.0,3.0,2.0,20.0,20210119,289939,,,1066.0,
11853,,Utah,US,55.0,1.0,0.0,54.0,20210119,289939,,,1066.0,
11854,,Utah,US,17.0,0.0,0.0,17.0,20210119,289939,,,1066.0,
11855,,Massachusetts,US,23.0,1.0,0.0,22.0,20210119,289939,,,1066.0,
11856,,Michigan,US,55.0,0.0,0.0,55.0,20210119,289939,,,1066.0,
11857,,Missouri,US,420.0,13.0,0.0,407.0,20210119,289939,,,1066.0,
11858,,Michigan,US,561.0,19.0,0.0,542.0,20210119,289939,,,1066.0,
11859,,Utah,US,7.0,0.0,0.0,7.0,20210119,289939,,,1066.0,
11860,,Utah,US,10.0,0.0,0.0,10.0,20210119,289939,,,1066.0,
11861,,Utah,US,124.0,1.0,0.0,123.0,20210119,289939,,,1066.0,
11862,,Alberta,Canada,2908.0,59.0,0.0,2849.0,20210119,289939,,,1066.0,
11863,,Anguilla,United Kingdom,3.0,0.0,1.0,2.0,20210119,289939,,,1066.0,
11864,,Aruba,Netherlands,97.0,2.0,49.0,46.0,20210119,289939,,,1066.0,
11865,,Australian Capital Territory,Australia,103.0,3.0,88.0,12.0,20210119,289939,,,1066.0,
11866,,Beijing,China,593.0,8.0,514.0,71.0,20210119,289939,,,1066.0,
11867,,Bermuda,United Kingdom,86.0,5.0,37.0,44.0,20210119,289939,,,1066.0,
11868,,"""Bonaire"," Sint Eustatius and Saba""",-68.0,5.0,0.0,0.0,20210119,289939,,,1066.0,
11869,,British Columbia,Canada,1647.0,82.0,0.0,1565.0,20210119,289939,,,1066.0,
11870,,British Virgin Islands,United Kingdom,5.0,1.0,3.0,1.0,20210119,289939,,,1066.0,
11871,,Cayman Islands,United Kingdom,66.0,1.0,7.0,58.0,20210119,289939,,,1066.0,
11872,,Channel Islands,United Kingdom,488.0,24.0,73.0,391.0,20210119,289939,,,1066.0,
11873,,Curacao,Netherlands,14.0,1.0,11.0,2.0,20210119,289939,,,1066.0,
11874,,Falkland Islands (Malvinas),United Kingdom,11.0,0.0,3.0,8.0,20210119,289939,,,1066.0,
11875,,Faroe Islands,Denmark,185.0,0.0,176.0,9.0,20210119,289939,,,1066.0,
11876,,French Guiana,France,97.0,1.0,69.0,27.0,20210119,289939,,,1066.0,
11877,,French Polynesia,France,56.0,0.0,19.0,37.0,20210119,289939,,,1066.0,
11878,,Gibraltar,United Kingdom,132.0,0.0,120.0,12.0,20210119,289939,,,1066.0,
11879,,Grand Princess,Canada,13.0,0.0,0.0,13.0,20210119,289939,,,1066.0,
11880,,Greenland,Denmark,11.0,0.0,11.0,0.0,20210119,289939,,,1066.0,
11881,,Guadeloupe,France,148.0,8.0,73.0,67.0,20210119,289939,,,1066.0,
11882,,Guangdong,China,1581.0,8.0,1494.0,79.0,20210119,289939,,,1066.0,
11883,,Hebei,China,328.0,6.0,317.0,5.0,20210119,289939,,,1066.0,
11884,,Heilongjiang,China,905.0,13.0,472.0,420.0,20210119,289939,,,1066.0,
11885,,Hong Kong,China,1025.0,4.0,630.0,391.0,20210119,289939,,,1066.0,
11886,,Hubei,China,68128.0,4512.0,63511.0,105.0,20210119,289939,,,1066.0,
11887,,Inner Mongolia,China,194.0,1.0,104.0,89.0,20210119,289939,,,1066.0,
11888,,Isle of Man,United Kingdom,300.0,9.0,200.0,91.0,20210119,289939,,,1066.0,
11889,,Liaoning,China,146.0,2.0,143.0,1.0,20210119,289939,,,1066.0,
11890,,Macau,China,45.0,0.0,22.0,23.0,20210119,289939,,,1066.0,
11891,,Manitoba,Canada,254.0,6.0,0.0,248.0,20210119,289939,,,1066.0,
11892,,Martinique,France,163.0,12.0,73.0,78.0,20210119,289939,,,1066.0,
11893,,Mayotte,France,271.0,4.0,117.0,150.0,20210119,289939,,,1066.0,
11894,,Montserrat,United Kingdom,11.0,0.0,2.0,9.0,20210119,289939,,,1066.0,
11895,,New Brunswick,Canada,118.0,0.0,0.0,118.0,20210119,289939,,,1066.0,
11896,,New Caledonia,France,18.0,0.0,15.0,3.0,20210119,289939,,,1066.0,
11897,,New South Wales,Australia,2926.0,26.0,1379.0,1521.0,20210119,289939,,,1066.0,
11898,,Newfoundland and Labrador,Canada,257.0,3.0,0.0,254.0,20210119,289939,,,1066.0,
11899,,Northern Territory,Australia,28.0,0.0,9.0,19.0,20210119,289939,,,1066.0,
11900,,Northwest Territories,Canada,5.0,0.0,0.0,5.0,20210119,289939,,,1066.0,
11901,,Nova Scotia,Canada,721.0,9.0,0.0,712.0,20210119,289939,,,1066.0,
11902,,Ontario,Canada,12063.0,624.0,0.0,11439.0,20210119,289939,,,1066.0,
11903,,Prince Edward Island,Canada,26.0,0.0,0.0,26.0,20210119,289939,,,1066.0,
11904,,Quebec,Canada,19319.0,939.0,0.0,18380.0,20210119,289939,,,1066.0,
11905,,Queensland,Australia,1015.0,6.0,738.0,271.0,20210119,289939,,,1066.0,
11906,,,Canada,0.0,0.0,12543.0,-12543.0,20210119,289939,,,1066.0,
11907,,,US,0.0,0.0,72329.0,-72329.0,20210119,289939,,,1066.0,
11908,,Reunion,France,408.0,0.0,237.0,171.0,20210119,289939,,,1066.0,
11909,,Saint Barthelemy,France,6.0,0.0,5.0,1.0,20210119,289939,,,1066.0,
11910,,Saint Pierre and Miquelon,France,1.0,0.0,0.0,1.0,20210119,289939,,,1066.0,
11911,,Saskatchewan,Canada,316.0,4.0,0.0,312.0,20210119,289939,,,1066.0,
11912,,Shanghai,China,638.0,7.0,530.0,101.0,20210119,289939,,,1066.0,
11913,,Sint Maarten,Netherlands,67.0,10.0,12.0,45.0,20210119,289939,,,1066.0,
11914,,South Australia,Australia,435.0,4.0,331.0,100.0,20210119,289939,,,1066.0,
11915,,St Martin,France,37.0,2.0,19.0,16.0,20210119,289939,,,1066.0,
11916,,Tasmania,Australia,180.0,7.0,67.0,106.0,20210119,289939,,,1066.0,
11917,,Turks and Caicos Islands,United Kingdom,11.0,1.0,0.0,10.0,20210119,289939,,,1066.0,
11918,,Victoria,Australia,1319.0,14.0,1172.0,133.0,20210119,289939,,,1066.0,
11919,,Western Australia,Australia,541.0,7.0,340.0,194.0,20210119,289939,,,1066.0,
11920,,Yukon,Canada,11.0,0.0,0.0,11.0,20210119,289939,,,1066.0,
11921,,Zhejiang,China,1268.0,1.0,1249.0,18.0,20210119,289939,,,1066.0,
11922,,,Afghanistan,1026.0,36.0,135.0,855.0,20210119,289939,,,1066.0,
11923,,,Albania,584.0,26.0,327.0,231.0,20210119,289939,,,1066.0,
11924,,,Algeria,2718.0,384.0,1099.0,1235.0,20210119,289939,,,1066.0,
11925,,,Andorra,717.0,37.0,248.0,432.0,20210119,289939,,,1066.0,
11926,,,Angola,24.0,2.0,6.0,16.0,20210119,289939,,,1066.0,
11927,,,Antigua and Barbuda,23.0,3.0,3.0,17.0,20210119,289939,,,1066.0,
11928,,,Argentina,2941.0,136.0,737.0,2068.0,20210119,289939,,,1066.0,
11929,,,Armenia,1339.0,22.0,580.0,737.0,20210119,289939,,,1066.0,
11930,,,Austria,14795.0,470.0,10631.0,3694.0,20210119,289939,,,1066.0,
11931,,,Azerbaijan,1436.0,19.0,791.0,626.0,20210119,289939,,,1066.0,
11932,,,Bahamas,60.0,9.0,11.0,40.0,20210119,289939,,,1066.0,
11933,,,Bahrain,1907.0,7.0,769.0,1131.0,20210119,289939,,,1066.0,
11934,,,Bangladesh,2948.0,101.0,85.0,2762.0,20210119,289939,,,1066.0,
11935,,,Barbados,75.0,5.0,19.0,51.0,20210119,289939,,,1066.0,
11936,,,Belarus,6264.0,51.0,514.0,5699.0,20210119,289939,,,1066.0,
11937,,,Belgium,39983.0,5828.0,8895.0,25260.0,20210119,289939,,,1066.0,
11938,,,Belize,18.0,2.0,2.0,14.0,20210119,289939,,,1066.0,
11939,,,Benin,54.0,1.0,27.0,26.0,20210119,289939,,,1066.0,
11940,,,Bhutan,5.0,0.0,2.0,3.0,20210119,289939,,,1066.0,
11941,,,Bolivia,564.0,33.0,31.0,500.0,20210119,289939,,,1066.0,
11942,,,Bosnia and Herzegovina,1309.0,49.0,381.0,879.0,20210119,289939,,,1066.0,
11943,,,Botswana,20.0,1.0,0.0,19.0,20210119,289939,,,1066.0,
11944,,,Brazil,40743.0,2587.0,22130.0,16026.0,20210119,289939,,,1066.0,
11945,,,Brunei,138.0,1.0,116.0,21.0,20210119,289939,,,1066.0,
11946,,,Bulgaria,929.0,43.0,167.0,719.0,20210119,289939,,,1066.0,
11947,,,Burkina Faso,581.0,38.0,357.0,186.0,20210119,289939,,,1066.0,
11948,,,Burma,119.0,5.0,7.0,107.0,20210119,289939,,,1066.0,
11949,,,Burundi,5.0,1.0,4.0,0.0,20210119,289939,,,1066.0,
11950,,,Cabo Verde,67.0,1.0,1.0,65.0,20210119,289939,,,1066.0,
11951,,,Cambodia,122.0,0.0,107.0,15.0,20210119,289939,,,1066.0,
11952,,,Cameroon,1163.0,42.0,305.0,816.0,20210119,289939,,,1066.0,
11953,,,Central African Republic,12.0,0.0,4.0,8.0,20210119,289939,,,1066.0,
11954,,,Chad,33.0,0.0,8.0,25.0,20210119,289939,,,1066.0,
11955,,,Chile,10507.0,139.0,4676.0,5692.0,20210119,289939,,,1066.0,
11956,,,Colombia,3977.0,189.0,804.0,2984.0,20210119,289939,,,1066.0,
11957,,,Congo (Brazzaville),160.0,6.0,16.0,138.0,20210119,289939,,,1066.0,
11958,,,Congo (Kinshasa),332.0,25.0,27.0,280.0,20210119,289939,,,1066.0,
